# Renewables.ninja Solar PV (Point API) - 47.285, -1.517 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Paris, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Paris", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "47.2846", "lon": "-1.5167", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-04-04 02:00,2015-04-04 04:00,0,0,0,8.352,0
2015-04-04 03:00,2015-04-04 05:00,0,0,0,8.184,0
2015-04-04 04:00,2015-04-04 06:00,0,0,0,7.747,0
2015-04-04 05:00,2015-04-04 07:00,0,0,0,7.836,0
2015-04-04 06:00,2015-04-04 08:00,0.012,0.001,0.023,9.102,0
2015-04-04 07:00,2015-04-04 09:00,0.075,0.007,0.090,10.636,0
2015-04-04 08:00,2015-04-04 10:00,0.141,0.011,0.158,12.633,0
2015-04-04 09:00,2015-04-04 11:00,0.167,0.008,0.190,13.879,0
2015-04-04 10:00,2015-04-04 12:00,0.149,0,0.179,14.598,0
2015-04-04 11:00,2015-04-04 13:00,0.236,0.014,0.260,15.468,0
2015-04-04 12:00,2015-04-04 14:00,0.306,0.030,0.323,16.014,0
2015-04-04 13:00,2015-04-04 15:00,0.303,0.049,0.300,15.763,0
2015-04-04 14:00,2015-04-04 16:00,0.110,0.004,0.134,15.104,0
2015-04-04 15:00,2015-04-04 17:00,0.287,0.091,0.238,14.098,0
2015-04-04 16:00,2015-04-04 18:00,0.193,0.049,0.176,13.138,0
2015-04-04 17:00,2015-04-04 19:00,0.036,0.001,0.054,12.094,0
2015-04-04 18:00,2015-04-04 20:00,0.006,0,0.016,10.411,0
2015-04-04 19:00,2015-04-04 21:00,0,0,0,9.301,0
2015-04-04 20:00,2015-04-04 22:00,0,0,0,8.332,0
2015-04-04 21:00,2015-04-04 23:00,0,0,0,7.175,0
2015-04-04 22:00,2015-04-05 00:00,0,0,0,6.204,0
2015-04-04 23:00,2015-04-05 01:00,0,0,0,5.557,0
2015-04-05 00:00,2015-04-05 02:00,0,0,0,5.040,0
2015-04-05 01:00,2015-04-05 03:00,0,0,0,4.540,0
2015-04-05 02:00,2015-04-05 04:00,0,0,0,3.905,0
2015-04-05 03:00,2015-04-05 05:00,0,0,0,3.454,0
2015-04-05 04:00,2015-04-05 06:00,0,0,0,3.101,0
2015-04-05 05:00,2015-04-05 07:00,0,0,0,2.194,0
2015-04-05 06:00,2015-04-05 08:00,0.032,0.021,0.028,2.949,0
2015-04-05 07:00,2015-04-05 09:00,0.231,0.197,0.060,4.795,0
2015-04-05 08:00,2015-04-05 10:00,0.462,0.428,0.086,7.426,0
2015-04-05 09:00,2015-04-05 11:00,0.657,0.651,0.106,9.488,0
2015-04-05 10:00,2015-04-05 12:00,0.785,0.799,0.135,10.793,0
2015-04-05 11:00,2015-04-05 13:00,0.856,0.880,0.161,11.839,0
2015-04-05 12:00,2015-04-05 14:00,0.821,0.764,0.232,12.610,0
2015-04-05 13:00,2015-04-05 15:00,0.682,0.486,0.318,13.159,0
2015-04-05 14:00,2015-04-05 16:00,0.605,0.412,0.292,13.254,0
2015-04-05 15:00,2015-04-05 17:00,0.569,0.459,0.199,13.037,0
2015-04-05 16:00,2015-04-05 18:00,0.407,0.310,0.151,12.499,0
2015-04-05 17:00,2015-04-05 19:00,0.186,0.107,0.109,11.045,0
2015-04-05 18:00,2015-04-05 20:00,0.020,0,0.034,7.498,0
2015-04-05 19:00,2015-04-05 21:00,0,0,0,6.159,0
2015-04-05 20:00,2015-04-05 22:00,0,0,0,5.569,0
2015-04-05 21:00,2015-04-05 23:00,0,0,0,5.016,0
2015-04-05 22:00,2015-04-06 00:00,0,0,0,4.256,0
2015-04-05 23:00,2015-04-06 01:00,0,0,0,3.440,0
2015-04-06 00:00,2015-04-06 02:00,0,0,0,2.721,0
2015-04-06 01:00,2015-04-06 03:00,0,0,0,2.086,0
2015-04-06 02:00,2015-04-06 04:00,0,0,0,1.519,0
2015-04-06 03:00,2015-04-06 05:00,0,0,0,1.036,0
2015-04-06 04:00,2015-04-06 06:00,0,0,0,0.728,0
2015-04-06 05:00,2015-04-06 07:00,0,0,0,0.591,0
2015-04-06 06:00,2015-04-06 08:00,0.035,0.023,0.029,1.751,0
2015-04-06 07:00,2015-04-06 09:00,0.236,0.201,0.060,3.965,0
2015-04-06 08:00,2015-04-06 10:00,0.463,0.428,0.089,7.995,0
2015-04-06 09:00,2015-04-06 11:00,0.651,0.647,0.110,11.640,0
2015-04-06 10:00,2015-04-06 12:00,0.776,0.796,0.138,13.297,0
2015-04-06 11:00,2015-04-06 13:00,0.852,0.894,0.158,14.456,0
2015-04-06 12:00,2015-04-06 14:00,0.870,0.910,0.173,15.318,0
2015-04-06 13:00,2015-04-06 15:00,0.832,0.847,0.182,15.886,0
2015-04-06 14:00,2015-04-06 16:00,0.744,0.724,0.179,16.073,0
2015-04-06 15:00,2015-04-06 17:00,0.602,0.541,0.168,15.804,0
2015-04-06 16:00,2015-04-06 18:00,0.404,0.313,0.151,15.081,0
2015-04-06 17:00,2015-04-06 19:00,0.184,0.105,0.111,13.246,0
2015-04-06 18:00,2015-04-06 20:00,0.021,0,0.036,9.754,0
2015-04-06 19:00,2015-04-06 21:00,0,0,0,8.663,0
2015-04-06 20:00,2015-04-06 22:00,0,0,0,8.287,0
2015-04-06 21:00,2015-04-06 23:00,0,0,0,7.740,0
2015-04-06 22:00,2015-04-07 00:00,0,0,0,7.067,0
2015-04-06 23:00,2015-04-07 01:00,0,0,0,6.319,0
2015-04-07 00:00,2015-04-07 02:00,0,0,0,5.732,0
2015-04-07 01:00,2015-04-07 03:00,0,0,0,5.574,0
2015-04-07 02:00,2015-04-07 04:00,0,0,0,5.159,0
2015-04-07 03:00,2015-04-07 05:00,0,0,0,4.722,0
2015-04-07 04:00,2015-04-07 06:00,0,0,0,4.339,0
2015-04-07 05:00,2015-04-07 07:00,0,0,0,3.482,0
2015-04-07 06:00,2015-04-07 08:00,0.038,0.025,0.030,4.432,0
2015-04-07 07:00,2015-04-07 09:00,0.239,0.206,0.062,6.520,0
2015-04-07 08:00,2015-04-07 10:00,0.461,0.426,0.093,9.879,0
2015-04-07 09:00,2015-04-07 11:00,0.650,0.644,0.114,12.381,0
2015-04-07 10:00,2015-04-07 12:00,0.773,0.792,0.142,14.263,0
2015-04-07 11:00,2015-04-07 13:00,0.845,0.887,0.161,15.814,0
2015-04-07 12:00,2015-04-07 14:00,0.860,0.901,0.178,16.997,0
2015-04-07 13:00,2015-04-07 15:00,0.820,0.834,0.188,17.733,0
2015-04-07 14:00,2015-04-07 16:00,0.735,0.714,0.184,17.993,0
2015-04-07 15:00,2015-04-07 17:00,0.598,0.543,0.167,17.682,0
2015-04-07 16:00,2015-04-07 18:00,0.404,0.316,0.151,16.754,0
2015-04-07 17:00,2015-04-07 19:00,0.187,0.109,0.111,14.421,0
2015-04-07 18:00,2015-04-07 20:00,0.023,0,0.038,10.686,0
2015-04-07 19:00,2015-04-07 21:00,0,0,0,9.254,0
2015-04-07 20:00,2015-04-07 22:00,0,0,0,8.459,0
2015-04-07 21:00,2015-04-07 23:00,0,0,0,7.661,0
2015-04-07 22:00,2015-04-08 00:00,0,0,0,6.843,0
2015-04-07 23:00,2015-04-08 01:00,0,0,0,5.997,0
2015-04-08 00:00,2015-04-08 02:00,0,0,0,5.197,0
2015-04-08 01:00,2015-04-08 03:00,0,0,0,4.473,0
2015-04-08 02:00,2015-04-08 04:00,0,0,0,3.858,0
2015-04-08 03:00,2015-04-08 05:00,0,0,0,3.359,0
2015-04-08 04:00,2015-04-08 06:00,0,0,0,2.896,0
2015-04-08 05:00,2015-04-08 07:00,0,0,0,2.501,0
2015-04-08 06:00,2015-04-08 08:00,0.042,0.028,0.031,3.910,0
